Id_producto,Producto,Laboratorio,Clasificacion
1094,rehsal-90-sales-hidratantes-sodio-4-sobres-sabor-limon,CHILE MARCAS,gastrointestinal
288019,gastro-aliv-sabor-menta-cherry-subsalicilato-de-bismuto-175-gr-suspension-oral-120-ml,MAVER,gastrointestinal
161140,viadil-forte-pargeverina-10-mg-ml-gotas-15-ml,PHARMA INVESTI,gastrointestinal
158043,aloe-lax-aloina-130-mg-24-capsulas,KNOP NATURAL,gastrointestinal
257645,heel-spascupreel-citrullus-30-mg-50-comprimidos,HEEL,gastrointestinal
26166,eno-regular-bicarbonato-4613-gr-polvo-100-gr,GLAXO OTC,gastrointestinal
258396,biogaia-lactobacillus-reuteri-0-ufc-10-comprimidos,RECALCINE,gastrointestinal
257640,heel-nux-vomica---heelaccord-nux-vomica-02-gotas-30-ml,HEEL,gastrointestinal
253807,docivin-domperidona-10-mgml-solucion-15-ml,MINTLAB,gastrointestinal
12042,profisin-diciclomina-20-mg-20-capsulas,SANITAS,gastrointestinal
161067,viadil-pargeverina-5-mg-ml-solucion-inyectable-2-ampollas,PHARMA INVESTI,gastrointestinal
161028,viadil-compuesto-pargeverina-06-g-100-ml-gotas-15-ml,PHARMA INVESTI,gastrointestinal
199278,glicerina-3-gr-10-supositorios,GENERICOS OFICINALES,gastrointestinal
33002,fleet-enema-adulto-bifosfato-na-59-enema-133-ml,PROQUIFAR,gastrointestinal
15363,lactulosa-65-solucion-200-ml,GENERICOS VARIOS,gastrointestinal
24192,neo-pankreoflat-pancreatina-170-mg-16-comprimidos,ROYAL PHARMA,gastrointestinal
272392,pruval-prucaloprida-2-mg-30-comprimidos,SAVAL,gastrointestinal
268516,fibrasol-naranja-psyllium-68-polvo-200-gr,MAVER,gastrointestinal
287208,probiflora-adulto-probioticos-17-mufc-30-capsulas,MAVER,gastrointestinal
287516,vintix-saccharomyces-boulardii-250-mg-p10-capsulas,PHARMA INVESTI,gastrointestinal
273399,multiflora-probioticos-polvo-para-suspension-oral-14-sachets%C2%A0,PHARMA INVESTI,gastrointestinal
6005,aero-itan-simeticona-100-mg-20-capsulas,SAVAL,gastrointestinal
6175,idon-domperidona-5-mg-suspension-100-ml,SAVAL,gastrointestinal
267510,ciruelax-minitabs-cassia-angustifolia-75-mg-20-comprimidos,GARDEN HOUSE,gastrointestinal
6373,trim-trimebutino-300-mg-30-comprimidos-liberacion-prolongada,SAVAL,gastrointestinal
72079,fibrasol-naranja-psyllium-18-polvo,MAVER,gastrointestinal
275032,protium-transit-probioticos-30-capsulas,SAVAL,gastrointestinal
255618,dulcolax-perlas-picosulfato-de-sodio-25-mg-30-capsulas-blandas,SANOFI CHC,gastrointestinal
259605,endofalk--potasio-018-gr-6-sobres,BIOTOSCANA,gastrointestinal
31025,vaselina-liquida-medicinal-200-ml,GENERICOS OFICINALES,gastrointestinal
54231,grageas-grageas,VARIOS ESPECIFICOS,gastrointestinal
78020,buscapina-escopolamina-50-1-ampolla,SANOFI CHC,gastrointestinal
265799,sales-rehidratacion-60-fresa-cloruro-de-sodio-35-gr-8-polvo-para-suspension-oral,GENERICOS VARIOS,gastrointestinal
265893,pedialyte-45-solucion-oral-500-ml,ABBOTT NUTRICION,gastrointestinal
258271,sulix-tamsulosina-04-mg-30-capsulas-liberacion-prolongada,RIDER,hombre
270004,urostop-tolterodina-l-tartrato-2-mg-30-comprimidos,RIDER,hombre
12168,saniprostol-finasterida-5-mg-30-comprimidos-recubiertos,SANITAS,hombre
261089,sulix-tamsulosina-04-mg-60-capsulas-liberacion-prolongada,RIDER,hombre
87159,vastus-finasterida-5-mg-30-comprimidos,TECNOFARMA,hombre
289837,dutasvitae-dutasterida-05-mg-30-capsulas-blandas,GALENICUM,hombre
268611,detrucalm-flavoxato-clorhidrato-200-mg-30-comprimidos,PHARMA INVESTI,hombre
87012,bladuril-flavoxato-clorhidrato-200-mg-20-comprimidos-recubiertos,TECNOFARMA,hombre
87142,nordox-fenilazodiaminopiridina-200-mg-14-comprimidos,TECNOFARMA,hombre
259445,omnic-ocas-tamsulosina-04-mg-30-comprimidos,LABOMED,hombre
87102,urazol-oxibutinina-clorhidrato-5-mg-30-comprimidos,TECNOFARMA,hombre
159075,etaconil-flutamida-250-mg-20-comprimidos,TECNOFARMA,hombre
260020,eltoven-tolterodina-2-mg-30-comprimidos-recubierto,PHARMA INVESTI,hombre
267173,vesicare-solifenacina-succinato-5-mg-10-comprimidos,LABOMED,hombre
87174,urazol-cr-oxibutinina-10-mg-10-comprimidos,TECNOFARMA,hombre
259446,omnic-ocas-tamsulosina-04-mg-50-comprimidos-liberacion-prolongada,LABOMED,hombre
18166,detrusitol-tolterodina-2-mg-28-comprimidos,PFIZER ETICO,hombre
277087,singotex-tamsulosina-04-mg-30-comprimidos,RAFFO,hombre
274062,prosina-tamsulosina-04-mg-30-capsulas-liberacion-prolongada,PHARMA INVESTI,hombre
4620,prostall-tamsulosina-04-mg-30-comprimidos,RECALCINE,hombre
87182,gotely-tamsulosina-04-mg-30-capsulas-de-liberacion-prolongada,TECNOFARMA,hombre
159078,etaconil-flutamida-250-mg-90-comprimidos,TECNOFARMA,hombre
18164,detrusitol-tolterodina-2-mg-60-comprimidos,PFIZER ETICO,hombre
58026,sustenan--testosterona-250-mg-1-ampolla,ASPEN FARMA,hombre
250955,uricont-oxibutinina-clorhidrato-5-mg-40-comprimidos,RIDER,hombre
260831,uricont-tu-oxibutinina-clorhidrato-10-mg-30-comprimidos,RIDER,hombre
40104,spasmex--trospio-cloruro-30-mg-30-comprimidos-recubierto,RIDER,hombre
40092,kanacitrin-citrato-potasio-1-gr-solucion-oral-250-gr,RIDER,hombre
60172,avodart-dutasterida-05-mg-30-capsulas-blandas,GLAXO FARMA,hombre
268697,lisur-flavoxato-clorhidrato-200-mg-20-comprimidos-recubierto,CHILE RECETARIO,hombre
274330,urodial-flavoxato-clorhidrato-200-mg-10-comprimidos,BAGO,hombre
260510,testovital-testosterona-1-gel-topico-30-gr,RECALCINE,hombre
271193,avolve-dutasterida-05-mg-30-capsulas-blandas,ETEX,hombre
262905,duodart-dutasterida-05-mg-30-capsulas-de-liberacion-sostenida,GLAXO FARMA,hombre
271814,gotely-duo-dutasterida-05-mg-30-capsulas-liberacion-sostenida,TECNOFARMA,hombre
293723,detrucalm-flavoxato-clorhidrato-200-mg-10-comprimidos,PHARMA INVESTI,hombre
260832,uricont-t.u.-forte-oxibutinina-15-mg-30-comprimidos,RIDER,hombre
72030,prolong-1000-lidocaina-9-mgds-spray-10-gr,MAVER,hombre
261673,detrusitol-sr-tolterodina-l-tartrato-4-mg-30-capsulas,PFIZER ETICO,hombre
274248,prostalic-tamsulosina-04-mg-30-comprimidos-recubiertos,MINTLAB,hombre
253571,nebido-testosterona-undecanoato-1000-mg-4-ml-1-ampolla,BAYER-SCHERING,hombre
41030,phoslo-acetato-de-calcio-667-mg-60-comprimidos,PASTEUR,hombre
289895,hidrolageno-q10-colageno-hidrolizado-30-sobres-sabor-naranja,GARDEN HOUSE,huesos-y-articulaciones
273919,artrosome-cd-colageno-hidrolizado-30-sobres,OPKO,huesos-y-articulaciones
273908,hidrolageno-colageno-hidrolizado-30-sobres-sabor-naranja,GARDEN HOUSE,huesos-y-articulaciones
255087,recaxin-acido-ibandronico-150-mg-1-comprimido-recubierto,RECALCINE,huesos-y-articulaciones
255613,idena-acido-ibandronico-150-mg-1-comprimido-recubierto,TECNOFARMA,huesos-y-articulaciones
255152,fosval-alendronato-70-mg-12-comprimidos,SAVAL,huesos-y-articulaciones
266322,reumazine-hidroxicloroquina-sulfato-200-mg-30-comprimidos,SANITAS,huesos-y-articulaciones
256143,artrotin-leflunomida-20-mg-30-comprimidos-recubierto,RECALCINE,huesos-y-articulaciones
256568,dronaval-acido-ibandronico-150-mg-3-comprimidos-recubierto,SAVAL,huesos-y-articulaciones
269134,ibanox-ibandronato-sodico-150-mg-1-comprimido-recubierto,PASTEUR,huesos-y-articulaciones
274246,drolsan-hidroxicloroquina-sulfato-200-mg-30-comprimidos,MINTLAB,huesos-y-articulaciones
253773,leodrin-alendronato-70-mg-12-comprimidos-recubiertos,RECALCINE,huesos-y-articulaciones
253085,aldrox-acido-alendronato-70-mg-10-comprimidos-recubiertos,PASTEUR,huesos-y-articulaciones
259469,ilinol-hidroxicloroquina-sulfato-200-mg-30-comprimidos,PHARMA INVESTI,huesos-y-articulaciones
290017,biosul-colageno-nativo-40-mg-30-capsulas,ITF FARMA,huesos-y-articulaciones
253108,finartrit-sabor-naranja-glucosamina-1200-mg-30-sobres,GARDEN HOUSE,huesos-y-articulaciones
254533,elcal-d-plus-calcio-500-mg-60-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
1437,calcefor-d-forte-calcio-1250-mg-30-capsulas,CHILE MARCAS,huesos-y-articulaciones
262226,leodrin-70-duo-bioterapia-alendronato-70-mg-60-comprimidos,RECALCINE,huesos-y-articulaciones
269233,dronaval-pack-biterapia-61-comprimidos,SAVAL,huesos-y-articulaciones
1506,calcefor-d-forte-calcio-1250-mg-60-capsulas,CHILE MARCAS,huesos-y-articulaciones
25158,plaquinol-hidroxicloroquina-sulfato-200-mg-30-comprimidos,SANOFI - AVENTIS,huesos-y-articulaciones
254706,caldar-d-forte-calcio-450-mg-vitamina-d3-175-ui-30-capsulas,MEDIPHARM,huesos-y-articulaciones
15492,elcal-d-supra-calcio-vitamina-d--30-sobres,ANDROMACO ETICO,huesos-y-articulaciones
273909,colnatur-colageno-hidrolizado-100-polvo-solucion-oral-300-gr,BAGO,huesos-y-articulaciones
257623,arthrozeel-cartilago-03-mg-50-comprimidos,HEEL,huesos-y-articulaciones
15379,elcal-d-forte-calcio-450-mg-vitamina-d-175-ui-60-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
270923,atrinat-triamcinolona-20-mg-ampolla-1-ml,SAVAL,huesos-y-articulaciones
258245,piascledine-persea-gratissima-100-mg-30-capsulas,PHARMA INVESTI,huesos-y-articulaciones
259834,pluscal-calcio-316-mg-30-comprimidos,PASTEUR,huesos-y-articulaciones
263058,genacol-colageno-hidrolizado-100-90-capsulas,VARIOS NATURALES,huesos-y-articulaciones
15286,elcal-calcio-320-mg-30-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
258501,artrilab-leflunomida-20-mg-30-comprimidos-recubierto,LABOMED,huesos-y-articulaciones
258589,finartrit-forte-glucosamina-750-mg-60-comprimidos,GARDEN HOUSE,huesos-y-articulaciones
252432,caprimida-d-calcio-500-mg-vitamina-d3-400-ui-30-capsulas,RECALCINE,huesos-y-articulaciones
251434,calcefor-d-calcio-320-mg-vitamina-d3-125-ui-60-capsulas,CHILE MARCAS,huesos-y-articulaciones
264211,parflex-colageno-10-mg-30-capsulas,VARIOS NATURALES,huesos-y-articulaciones
66219,condrosulf-condroitin-sulfato-sodico-800-mg-30-comprimidos,LABOMED,huesos-y-articulaciones
266589,gelicart-colageno-hidrolizado-100-10-gr-30-sobres,SANOFI CHC,huesos-y-articulaciones
51166,finartrit-glucosamina-500-mg-60-comprimidos,GARDEN HOUSE,huesos-y-articulaciones
57073,rocaltrol-calcitriol-05-mcg-30-capsulas-blandas,ROCHE,huesos-y-articulaciones
15342,elcal-d-forte-calcio-450-mg-30-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
290091,arthrum-75-hialuronato-de-sodio-75-mg-3-ml-intra-articular-1-jeringa-prellenada,BAGO,huesos-y-articulaciones
294145,genacol-xtra-doble-accion-colageno-hidrolizado-100-90-capsulas,VARIOS NATURALES,huesos-y-articulaciones
32244,arava-leflunomida-20-mg-30-comprimidos,SANOFI - AVENTIS,huesos-y-articulaciones
87172,dinaflex-duo-forte-glucosamina-1200-mg-30-sobres,TECNOFARMA,huesos-y-articulaciones
15287,elcal-d-calcio-320-mg-30-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
267562,elcal-d-calcio-500-mg-vitamina-d3-800-ui-60-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
15491,elcal-d-plus-calcio-500-mg-vitamina-d-400-ui-30-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
267212,eurozina-re-sulfasalazina-500-mg-100-comprimidos,SAVAL,huesos-y-articulaciones
1501,artridol-duo-glucosamina-500-mg-60-capsulas-blandas,CHILE RECETARIO,huesos-y-articulaciones
253732,caprimida-d-calcio-320-mg-vitamina-d3-125-ui-30-capsulas,RECALCINE,huesos-y-articulaciones
18172,azulfidine-en-sulfasalazina-500-mg-100-comprimidos,PFIZER ETICO,huesos-y-articulaciones
263032,recaxin-duo-ac.ibandronico-150-mg-61-comprimidos-recubierto,RECALCINE,huesos-y-articulaciones
292559,gelicart-action-colageno-hidrolizado-100-30-sobres,SANOFI CHC,huesos-y-articulaciones
15341,elcal-forte-calcio-450-mg-30-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
267211,eurozina-re-sulfasalazina-500-mg-50-comprimidos,SAVAL,huesos-y-articulaciones
1103,calcefor-carbonato-de-calcio-500-mg-30-comprimidos%C2%A0,CHILE MARCAS,huesos-y-articulaciones
15337,elcal-d-calcio-320-mg-60-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
87163,dinaflex-duo-glucosamina-sulfato-500-mg-60-capsulas,TECNOFARMA,huesos-y-articulaciones
260049,hiperflex-k-forte-glucosamina-kcl-750-mg-60-comprimidos,RECALCINE,huesos-y-articulaciones
6369,caldeval-calcio-500-mg-vitamina-d3-400-ui-60-comprimidos-masticables,SAVAL,huesos-y-articulaciones
268278,leodrin-plus-5600-acido-alendronico-70-mg-5-comprimidos,RECALCINE,huesos-y-articulaciones
293038,artrosome-fitness--sabor-limon-colageno-hidrolizado-3000-mg-30-sobres,OPKO,huesos-y-articulaciones
67399,artrizona--diacereina-50-mg-30-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
265350,citracal-max--citrato-de-calcio-60-comprimidos-recubierto,BAYER POPULAR,huesos-y-articulaciones
251043,hiperflex-glucosamina-1200-mg-35-sobres,RECALCINE,huesos-y-articulaciones
263890,heel-arthozeel-cartilago-03-mg-5-ampollas,HEEL,huesos-y-articulaciones
267573,ibames-cd-biterapia-ac.ibandronico-150-mg-30-capsulas,ANDROMACO ETICO,huesos-y-articulaciones
6350,caldeval-calcio-1250-mg-vitamina-d3-400-ui-30-comprimidos-masticables,SAVAL,huesos-y-articulaciones
12065,brontal-adulto-clofenadiol-125-mg-5-ml-jarabe-100-ml,SANITAS,infantil
294265,minfel-metilfenidato-36-mg-30-comprimidos,CHILE RECETARIO,infantil
294461,minfel-metilfenidato-54-mg-30-comprimidos,CHILE RECETARIO,infantil
270448,rubifen-sr-metilfenidato-20-mg-30-comprimidos,EXELTIS,infantil
294264,minfel-metilfenidato-27-mg-30-comprimidos,CHILE RECETARIO,infantil
12111,extosen-codeina-75-mg-5-ml-jarabe-100-ml,SANITAS,infantil
270447,rubifen-metilfenidato-10-mg-30-comprimidos,EXELTIS,infantil
294262,minfel-metilfenidato-18-mg-30-comprimidos,CHILE RECETARIO,infantil
267313,deaten-atomoxetina-80-mg-15-comprimidos,ANDROMACO ETICO,infantil
4603,aradix-metilfenidato-10-mg-30-comprimidos,RECALCINE,infantil
270924,metrans-xr-metilfenidato-20-mg-30-comprimidos,ANDROMACO ETICO,infantil
251039,ritalin-metilfenidato-20-mg-30-capsulas,AXON,infantil
4713,strattera-atomoxetina-40-mg-14-capsulas,ELI LILLY,infantil
754091,pasta-lassar-oxido-de-zinc-25-crema-topica-40-gr,OFICINALES CRUZ VERDE,infantil
4710,strattera-atomoxetina-10-mg-7-capsulas,ELI LILLY,infantil
253777,concerta-metilfenidato-54-mg-30-comprimidos,JANSSEN,infantil
67276,kalmafta-benzocaina-5-gel-topico-20-gr,ANDROMACO ETICO,infantil
266259,neoaradix-dexmetilfenidato-10-mg-30-comprimidos,RECALCINE,infantil
251634,ritalin-metilfenidato-40-mg-30-capsulas,AXON,infantil
67058,sedopect-codeina-75-mg5ml-jarabe-120-ml,ANDROMACO UTC,infantil
254680,aeromed-extracto-hiedra-desecada-hedera-helix-07-jarabe-100-ml,MEDIPHARM,infantil
33024,kank-eze-plus-benzocaina-0.1-solucion-5-ml,PROQUIFAR,infantil
4714,strattera-atomoxetina-60-mg-14-capsulas,ELI LILLY,infantil
66096,diadicon-compuesto-clofedianol-025-gr-100-ml-jarabe-120-ml,LABOMED,infantil
255215,muxelix-extracto-hiedra-desecada-hedera-helix-07-jarabe-120-ml,SAVAL,infantil
199158,oxolamina-28-mg5ml-jarabe-100-ml,GENERICOS VARIOS,infantil
266263,neoaradix-dexmetilfenidato-5-mg-30-comprimidos,RECALCINE,infantil
4604,aradix-retard-metilfenidato-10-mg-30-comprimidos,RECALCINE,infantil
55267,ritalin-sr-metilfenidato-20-mg-30-comprimidos,AXON,infantil
4712,strattera-atomoxetina-25-mg-14-capsulas,ELI LILLY,infantil
253144,concerta-metilfenidato-18-mg-30-comprimidos,JANSSEN,infantil
253145,concerta-metilfenidato-36-mg-30-comprimidos,JANSSEN,infantil
4092,flemex-jat-codeina-75-mg5ml-jarabe-120-ml,RECALCINE,infantil
2161,bromhexina-4-mg5ml-jarabe-100-ml,GENERICOS VARIOS,infantil
754017,pasta-lassar-oxido-de-zinc-25-crema-topica-500-gr,OFICINALES CRUZ VERDE,infantil
255555,hedilar-extracto-hiedra-hedera-helix-35-mg-5-ml-jarabe-120-ml-sabor-miel-naranja,ANDROMACO ETICO,infantil
199006,ambroxol-30-mg5ml-jarabe-100-ml,GENERICOS VARIOS,infantil
78115,bisolvon-bromhexina-4-mg-5-ml-jarabe-120-ml,SANOFI CHC,infantil
4612,aradix-retard-metilfenidato-20-mg-30-comprimidos,RECALCINE,infantil
4711,strattera-atomoxetina-18-mg-7-capsulas,ELI LILLY,infantil
266322,reumazine-hidroxicloroquina-sulfato-200-mg-30-comprimidos,SANITAS,inmunologia-y-oncologia
256143,artrotin-leflunomida-20-mg-30-comprimidos-recubierto,RECALCINE,inmunologia-y-oncologia
267931,prednisona-5-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
289726,artrexib-celecoxib-200-mg-30-capsulas,NOVARTIS ETICO,inmunologia-y-oncologia
274246,drolsan-hidroxicloroquina-sulfato-200-mg-30-comprimidos,MINTLAB,inmunologia-y-oncologia
276485,omeprazol-20-mg-60-capsulas-con-granulos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
260536,geniol-adultos-paracetamol-500-mg-20-comprimidos,MINTLAB,inmunologia-y-oncologia
274323,alopurinol-100-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
225178,ladygex-drospirenona-3-mg-28-comprimidos,MINTLAB,inmunologia-y-oncologia
273107,sibilla-dienogest-2-mg-21-comprimidos-recubierto,GEDEON RICHTER,inmunologia-y-oncologia
266807,arrumal-deflazacort-30-mg-30-comprimidos,ROYAL PHARMA,inmunologia-y-oncologia
4671,corodin-losartan-potasico-100-mg-30-comprimidos,RECALCINE,inmunologia-y-oncologia
274326,azitromicina-500-mg-6-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
199342,trimebutino-100-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
275886,omeprazol-20-mg-30-capsulas-con-granulos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
274324,alopurinol-300-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
266050,tapsin-puro-sin-cafeina-paracetamol-500-mg-16-comprimidos,MAVER,inmunologia-y-oncologia
258354,acebron-acenocumarol-4-mg-20-comprimidos-ranurado,RECALCINE,inmunologia-y-oncologia
258271,sulix-tamsulosina-04-mg-30-capsulas-liberacion-prolongada,RIDER,inmunologia-y-oncologia
252180,procion-prednisona-20-mg-20-comprimidos,MEDIPHARM,inmunologia-y-oncologia
274382,espironolactona-25-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
256612,pregalex-pregabalina-75-mg-30-comprimidos,ANDROMACO ETICO,inmunologia-y-oncologia
12039,zometic-zopiclona-75-mg-30-comprimidos-recubiertos,SANITAS,inmunologia-y-oncologia
41022,bersen-prednisona-20-mg-20-comprimidos,PASTEUR,inmunologia-y-oncologia
289725,artrexib-celecoxib-200-mg-10-capsulas,NOVARTIS ETICO,inmunologia-y-oncologia
274385,meloxicam-15-mg-10-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
268539,losartan-potasico-50-mg-30-comprimidos,GENERICOS BIOEQUIVALENTES,inmunologia-y-oncologia
267313,deaten-atomoxetina-80-mg-15-comprimidos,ANDROMACO ETICO,inmunologia-y-oncologia
41019,bersen-prednisona-5-mg-20-comprimidos,PASTEUR,inmunologia-y-oncologia
277257,bion-3-senior-vitaminas-30-comprimidos-recubierto,P&amp;G EX MERCK CONSUMO,inmunologia-y-oncologia
152172,naxpet-ketoprofeno-10-mg-10-comprimidos,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152217,invermic-gatos-levamisol-2-gotas-10-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152360,naxpet-ketoprofeno-04-suspension-oral-20-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152245,artriofin-perro-carprofeno-88-mg-10-comprimidos,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152164,frontline-t.spot-fipronil-10-liquido-1-ml,VETERINARIA BOEHRINGER,mascotas-y-veterinaria
152078,frontline-fipronil-025-spray-100-ml,VETERINARIA BOEHRINGER,mascotas-y-veterinaria
152070,ultrafil-gentamicina-3-mg-ml-suspension-otica-15-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152126,canish-shampoo-390-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
251747,frontline-fipronil-10-liquido-1-ml-perros,VETERINARIA BOEHRINGER,mascotas-y-veterinaria
152109,respig-perrosgatos-sulfametoxazol-40-mg5ml-suspension-100-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152013,pacifor-acepromazina-10-mg-gotas-10-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152018,vermiquantrel-praziquantel-50-mg-1-comprimido,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152257,doximicin-perrogato-enrofloxacino-25-solucion-oral-60-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152223,doximicin-doxiciclina-100-mg-10-comprimidos,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
251748,frontline-fipronil-10-liquido-1-ml,VETERINARIA BOEHRINGER,mascotas-y-veterinaria
152024,gastroenteril-metronidazol-25-suspension-oral-120-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152213,rostrum-enrofloxacino-150-mg-10-comprimidos,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152077,frontline-contra-pulgas-piojos-garrapatas-fipronil-025-spray-250-ml,VETERINARIA BOEHRINGER,mascotas-y-veterinaria
152226,dragxicilina-amoxicilina-250-mg5ml-suspension-60-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152010,invermic-perros-levamisol-2-gotas-10-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152173,rostrum-enrofloxacino-50-mg-10-comprimidos,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
152201,sinpul-spray-permetrina-02-solucion-200-ml,VETERINARIA DRAG PHARMA,mascotas-y-veterinaria
274323,alopurinol-100-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,metabolismo
274324,alopurinol-300-mg-20-comprimidos,GENERICOS BIOEQUIVALENTES,metabolismo
267574,fexurix-febuxostat-40-mg-30-comprimidos-recubierto,RECALCINE,metabolismo
27132,apetrol-ciproheptadina-4-mg-jarabe-120-ml,MEDIPHARM,metabolismo
66018,viternum-dihexazin-3-mg-jarabe-125-ml,LABOMED,metabolismo
158038,eykosacol-aceite-marino-epadha-300-mg-30-capsulas%C2%A0blandas,KNOP NATURAL,metabolismo
272237,deca-durabolin-nandrolona-decanoato-50-mg-1-ampolla,ASPEN FARMA,metabolismo
66121,viternum-vitaminado-jarabe-125-ml,LABOMED,metabolismo
259839,vantux-max-biotina-015-mg-60-capsulas,ROYAL PHARMA,mujer
259891,tapsin-periodo-paracetamol-25-mg-12-comprimidos,MAVER,mujer
